25,,35,,45,,25_n,,35_n,,45_n,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.2983964654013294,0.17869089024949214,0.2992920721221311,0.32966987983161655,0.30454614191615326,0.458528297772823,0.597230722617785,0.6480836236933798,1.1804756855021963,0.8066202090592332,1.7613088925920313,0.8118466898954704
0.6851367968930426,0.14565221621634294,0.5705343044336055,0.31946376133722054,0.6029894977217132,0.46271547019938974,0.8223844871989091,0.7822299651567941,1.3089168307832146,0.8432055749128919,1.9558248750189364,0.8501742160278745
0.8667761557605458,0.1186004855501358,0.8948869530967019,0.2836216507063453,0.8043509606085446,0.46340002321075013,0.9890137857900314,0.8292682926829271,1.434037267080745,0.857142857142857,2.1784820481745193,0.8432055749128919
1.0418227237932476,0.082771480787243,1.1254892720616434,0.2477877693414126,1.0197701666836656,0.45986997290906895,1.1003908498712316,0.8188153310104529,1.5802454173610057,0.8397212543554007,2.3388456294500837,0.790940766550523
1.1822735515847214,0.04378548577872654,1.4266053809083392,0.18526302586123017,1.1311630109735284,0.45283791276743646,1.2120466595970305,0.7682926829268291,1.712758672928344,0.790940766550523,2.408665353734283,0.754355400696864
1.309018314219634,0.00023621041131094422,1.6235966581208927,0.12169407996923992,1.2493596529172295,0.4493163965193253,,,,,,
,,1.7506368303024569,0.0707713823173941,1.4023630419211954,0.44368514031367334,,,,,,
,,1.863858400357307,0.018094327081670136,1.5278276965206168,0.4320873615121218,,,,,,
,,1.8993122349959524,-0.00016671883224128603,1.6396284873272842,0.41487295631103815,,,,,,
,,,,1.7376669444923136,0.3944997321385658,,,,,,
,,,,1.8357898043849583,0.3720198158848278,,,,,,
,,,,1.9481673471636605,0.3404096814617615,,,,,,
,,,,2.039655214857696,0.3102058371519707,,,,,,
,,,,2.1734851175718295,0.26314479874052377,,,,,,
,,,,2.2795371448198436,0.21608619863009687,,,,,,
,,,,2.378560300473713,0.1711349001761907,,,,,,
,,,,2.47083592695882,0.12126859644125282,,,,,,
,,,,2.5278546585030504,0.08474772376393963,,,,,,
,,,,2.6137203667298543,0.021539646422906844,,,,,,
,,,,2.635425934848131,-0.00023133380927087277,,,,,,
