chord_dia,,25,,35,,45,
X,Y,X,Y,X,Y,X,Y
0.19917182672461317,0.04004907503557556,0.19888074043325185,0.8689820580231551,0.19966483710775948,1.2876896822102317,0.20011377089002672,2.1940869886075376
0.31918644154712006,0.052189377331641085,0.3002690527804682,1.010340851436741,0.29984164322063867,1.4487708131543755,0.2987654320987655,2.207407407407408
0.3951706985628758,0.0616382446828968,0.44148640130375294,1.087071629537384,0.4223329182233292,1.5257783312577837,0.38615377519487115,2.2061159540611603
0.49637193441277905,0.0731701088419676,0.5863474931968082,1.1095613670956137,0.5722798763894654,1.5974539919745414,0.4686038466860385,2.2344541303445418
0.5618822352986425,0.0780689973462559,0.7236535830143136,1.0976799963101342,0.7421644143105329,1.6491305751579741,0.5610503820549483,2.2675706840090406
0.6593784854428676,0.07803299873081802,0.9483387912611657,1.0795812001291463,0.9482434697046568,1.695346155620129,0.6660086404378641,2.31528066048614
0.7190172172865147,0.07456482442982958,,,,,0.7634764694125425,2.363101332964347
0.7919695396330912,0.06690711895696318,,,,,0.8734652460679858,2.4304414003044146
0.8572811302129406,0.05789838852351832,,,,,0.9509585966206971,2.4785572621189065
0.9235606322833738,0.04618160839967689,,,,,,
0.9529312975141981,0.040139994615591645,,,,,,
